datetime,open,high,low,close,volume
2025-03-02,7.5,8.418,7.309,8.268,5419705.72
2025-03-03,8.269,8.298,7.057,7.126,5299808.23
2025-03-04,7.126,7.177,6.47,7.07,8735843.29
2025-03-05,7.07,7.56,7.013,7.52,4919294.22
2025-03-06,7.52,7.697,7.049,7.103,4645817.58
2025-03-07,7.104,7.363,6.821,7.07,3732961.48
2025-03-08,7.07,7.227,6.891,7.165,1641720.04
2025-03-09,7.164,7.215,6.314,6.397,2573013.23
2025-03-10,6.398,6.957,5.784,5.906,4698466.45
2025-03-11,5.907,6.244,5.506,6.096,7031956.39
2025-03-12,6.098,6.209,5.743,5.912,3460674.69
2025-03-13,5.912,6.074,5.693,5.89,3146329.42
2025-03-14,5.891,6.141,5.835,6.026,3438988.74
2025-03-15,6.028,6.326,5.995,6.271,2149013.57
2025-03-16,6.272,6.294,5.973,6.139,3001404.36
2025-03-17,6.138,6.39,6.081,6.297,2312237.16
2025-03-18,6.297,6.378,6.096,6.374,1895433.3
2025-03-19,6.374,7.38,6.32,6.984,7650521.73
2025-03-20,6.985,7.056,6.643,6.912,3047757.45
2025-03-21,6.913,6.93,6.716,6.781,1353709.79
2025-03-22,6.783,6.929,6.725,6.737,1179181.78
2025-03-23,6.736,6.829,6.615,6.688,1431646.31
2025-03-24,6.691,7.162,6.578,7.088,2440647.61
2025-03-25,7.088,7.133,6.926,6.967,1604535.24
2025-03-26,6.968,7.129,6.646,6.721,2428539.04
2025-03-27,6.724,6.909,6.651,6.725,2640107.44
2025-03-28,6.727,6.838,6.049,6.174,3605760.02
2025-03-29,6.174,6.255,5.863,5.96,2808038.2
2025-03-30,5.96,6.063,5.804,5.871,1421718.27
2025-03-31,5.872,6.054,5.74,5.971,2843168.26
2025-04-01,5.971,6.351,5.96,6.265,1528501.96
2025-04-02,6.264,6.47,5.786,5.836,3449802.0
2025-04-03,5.835,6.069,5.65,5.869,2333236.35
2025-04-04,5.87,6.032,5.655,5.909,2309824.04
2025-04-05,5.909,5.941,5.762,5.866,730789.98
2025-04-06,5.867,5.902,4.972,5.101,4135541.8
2025-04-07,5.102,5.35,4.602,5.121,7715665.48
2025-04-08,5.122,5.307,4.682,4.776,3297912.13
2025-04-09,4.777,5.495,4.555,5.414,5890764.9
2025-04-10,5.413,5.418,4.847,5.023,2889472.38
2025-04-11,5.022,5.325,4.993,5.235,2746901.62
2025-04-12,5.235,5.583,5.15,5.502,2448062.5
2025-04-13,5.502,5.547,5.261,5.332,2889983.94
2025-04-14,5.332,5.648,5.323,5.347,2476547.47
2025-04-15,5.348,5.456,5.171,5.185,1933511.4
2025-04-16,5.184,5.262,5.022,5.151,2094879.81
2025-04-17,5.15,5.3,5.093,5.181,1435511.67
2025-04-18,5.182,5.241,5.128,5.174,1045476.26
2025-04-19,5.175,5.36,5.172,5.317,1129911.97
2025-04-20,5.317,5.356,5.15,5.252,1143974.95
2025-04-21,5.252,5.51,5.215,5.274,2172788.77
2025-04-22,5.274,5.83,5.182,5.81,4272387.53
2025-04-23,5.811,6.099,5.788,6.033,4311519.14
2025-04-24,6.032,6.055,5.642,5.811,3520030.18
2025-04-25,5.812,5.986,5.691,5.828,5036805.21
2025-04-26,5.828,6.032,5.743,5.813,3813973.44
2025-04-27,5.814,6.0,5.493,5.5,4464214.34
2025-04-28,5.501,5.648,5.317,5.436,4822538.56
2025-04-29,5.437,5.547,5.203,5.271,4048298.73
2025-04-30,5.27,5.398,5.059,5.269,3234321.39
2025-05-01,5.269,5.434,5.235,5.317,3523335.18
2025-05-02,5.316,5.381,5.18,5.248,3066717.99
2025-05-03,5.248,5.265,5.026,5.089,3041930.77
2025-05-04,5.088,5.137,4.965,4.985,1806837.22
2025-05-05,4.985,5.115,4.89,4.975,2616867.14
2025-05-06,4.976,4.989,4.739,4.966,2702938.32
2025-05-07,4.967,5.053,4.742,4.875,3085921.64
2025-05-08,4.875,6.158,4.837,6.151,10265779.87
2025-05-09,6.15,6.702,6.0,6.353,11286466.4
2025-05-10,6.355,7.733,6.352,7.555,11172888.26
2025-05-11,7.555,7.559,6.716,6.929,8318818.7
2025-05-12,6.93,7.4,6.606,6.888,8262105.78
2025-05-13,6.888,7.37,6.525,7.092,7209556.81
2025-05-14,7.092,7.158,6.538,6.607,6488726.84
2025-05-15,6.607,6.783,6.111,6.229,7430285.57
2025-05-16,6.229,6.465,6.03,6.076,4877610.53
2025-05-17,6.076,6.09,5.647,5.739,4677390.97
2025-05-18,5.74,6.332,5.677,6.128,6634456.38
2025-05-19,6.129,6.176,5.659,5.929,6900043.36
2025-05-20,5.929,6.3,5.692,6.024,7924027.94
2025-05-21,6.025,6.513,5.941,6.212,14318997.44
2025-05-22,6.213,6.593,6.204,6.431,8878956.93
2025-05-23,6.432,6.815,5.935,5.982,13231841.12
2025-05-24,5.981,6.35,5.947,6.117,3938985.28
2025-05-25,6.118,6.179,5.892,6.161,4568407.71
2025-05-26,6.161,6.661,6.111,6.503,8979353.27
2025-05-27,6.503,6.786,6.262,6.326,9686197.93
2025-05-28,6.325,7.05,6.237,6.846,14785860.7
2025-05-29,6.845,7.701,6.53,6.559,20394635.42
2025-05-30,6.559,6.698,6.123,6.206,14762931.2
2025-05-31,6.207,6.229,5.888,6.053,6801697.95
2025-06-01,6.053,6.386,5.883,6.312,7948686.84
2025-06-02,6.313,6.481,6.035,6.445,5574312.64
2025-06-03,6.446,7.114,6.282,6.634,10243414.55
2025-06-04,6.633,6.849,6.251,6.309,9833245.42
2025-06-05,6.309,6.474,5.795,5.898,8278759.17
2025-06-06,5.898,6.156,5.824,5.989,5716645.35
2025-06-07,5.99,6.432,5.965,6.347,5589157.0
2025-06-08,6.347,6.464,6.183,6.326,4536168.31
2025-06-09,6.323,6.88,6.205,6.845,6486262.53
2025-06-10,6.844,8.677,6.831,8.665,27784458.86
2025-06-11,8.665,8.674,7.958,8.157,12908478.56
2025-06-12,8.157,8.25,7.477,7.489,8754894.92
2025-06-13,7.489,7.775,6.786,7.759,21627948.35
2025-06-14,7.758,7.76,7.104,7.302,5833384.8
2025-06-15,7.303,7.479,6.967,7.18,5834362.72
2025-06-16,7.18,7.981,7.033,7.446,15493186.39
2025-06-17,7.445,7.878,7.262,7.438,13669402.65
2025-06-18,7.439,7.796,7.13,7.586,13142914.83
2025-06-19,7.586,7.951,7.463,7.679,9878956.73
2025-06-20,7.68,7.996,6.985,7.068,17881936.2
2025-06-21,7.069,7.13,6.208,6.465,14384520.28
2025-06-22,6.467,6.614,5.919,6.259,14359950.3
2025-06-23,6.26,6.921,6.025,6.797,15832261.47
2025-06-24,6.797,7.167,6.731,7.06,9674169.05
2025-06-25,7.061,7.361,6.856,6.974,10905822.03
2025-06-26,6.974,7.322,6.738,6.807,11973107.05
2025-06-27,6.807,6.995,6.727,6.91,5640760.39
2025-06-28,6.911,7.174,6.833,7.126,4262611.31
2025-06-29,7.127,7.506,6.952,7.394,8203889.1
2025-06-30,7.395,7.458,7.047,7.129,6760301.35
2025-07-01,7.13,7.183,6.59,6.59,7672320.57
2025-07-02,6.592,7.576,6.495,7.348,16978000.11
2025-07-03,7.348,7.863,7.282,7.473,12184072.47
2025-07-04,7.472,7.633,6.777,6.931,11581171.32
2025-07-05,6.932,7.428,6.816,7.332,6425263.19
2025-07-06,7.332,7.576,7.214,7.422,6857256.76
2025-07-07,7.423,7.522,7.23,7.39,4488528.0
2025-07-08,7.39,7.817,7.318,7.659,6693197.61
2025-07-09,7.66,8.489,7.533,8.301,13418615.17
2025-07-10,8.3,8.616,7.995,8.466,12591492.54
2025-07-11,8.467,9.074,8.304,8.692,16206010.58
2025-07-12,8.691,8.867,8.17,8.392,7340604.62
2025-07-13,8.392,8.747,8.348,8.511,5419897.0
2025-07-14,8.512,9.688,8.479,9.131,21191166.73
2025-07-15,9.131,9.423,8.685,9.345,13942783.69
2025-07-16,9.345,9.535,8.768,8.901,15968427.71
2025-07-17,8.902,9.18,8.636,8.932,14137823.77
2025-07-18,8.933,11.007,8.85,10.132,31614917.66
2025-07-19,10.133,10.383,9.791,10.172,7792539.0
2025-07-20,10.172,10.9,10.107,10.657,9531696.71
2025-07-21,10.657,11.686,10.312,10.829,15565633.98
2025-07-22,10.829,11.069,10.118,10.774,13085263.99
2025-07-23,10.775,10.847,9.696,10.178,11623102.57
2025-07-24,10.178,10.53,9.624,10.124,11585757.64
2025-07-25,10.125,10.628,9.728,10.426,8827632.12
2025-07-26,10.426,10.763,10.327,10.557,4386889.44
2025-07-27,10.557,11.057,10.453,10.985,4759680.25
2025-07-28,10.986,11.192,10.355,10.46,6545192.01
2025-07-29,10.461,10.664,10.004,10.307,6793694.24
2025-07-30,10.307,10.504,9.562,10.008,8037580.13
2025-07-31,10.008,10.238,9.295,9.344,7823708.78
2025-08-01,9.341,9.467,8.843,9.037,9498950.01
2025-08-02,9.037,9.181,8.685,8.757,4889497.7
2025-08-03,8.761,9.23,8.68,9.148,2933849.96
2025-08-04,9.147,10.1,9.136,9.961,8729965.9
2025-08-05,9.963,9.97,9.372,9.581,5232835.3
2025-08-06,9.581,9.809,9.384,9.697,3013229.28
2025-08-07,9.697,10.448,9.628,10.425,5616201.12
2025-08-08,10.425,11.051,10.269,10.861,8244860.64
2025-08-09,10.861,11.402,10.75,10.979,8465737.9
2025-08-10,10.98,11.367,10.45,10.948,8993384.25
2025-08-11,10.948,11.999,10.563,11.042,15626160.1
2025-08-12,11.042,11.635,10.797,11.601,15981847.96
2025-08-13,11.599,12.286,10.9,12.13,14296610.83
2025-08-14,12.131,12.3,10.6,10.875,14946938.36
2025-08-15,10.875,11.148,10.421,10.722,7864173.94
2025-08-16,10.722,11.154,10.701,11.011,5458472.77
2025-08-17,11.014,11.393,10.914,11.017,4655803.38
2025-08-18,11.017,11.056,10.1,10.484,9071673.41
2025-08-19,10.485,10.633,9.9,9.95,6396332.36
2025-08-20,9.95,10.7,9.913,10.61,5728511.31
2025-08-21,10.61,10.7,10.171,10.227,4095246.22
2025-08-22,10.227,11.631,10.013,11.438,12034264.24
2025-08-23,11.439,11.474,11.013,11.347,5128045.67
2025-08-24,11.346,11.443,10.806,10.925,6420491.67
2025-08-25,10.926,10.98,9.582,9.703,9517051.45
2025-08-26,9.703,10.027,9.571,9.951,7813287.59
2025-08-27,9.952,10.128,9.784,9.854,6686465.77
2025-08-28,9.855,10.123,9.734,10.018,4307457.39
2025-08-29,10.018,10.083,9.366,9.633,5638243.7
2025-08-30,9.633,9.827,9.404,9.726,2466593.28
2025-08-31,9.727,9.917,9.606,9.619,1925459.48
2025-09-01,9.618,9.831,9.11,9.351,5850861.64
2025-09-02,9.352,9.65,9.273,9.581,4507451.26
2025-09-03,9.582,9.762,9.4,9.676,4040661.03
2025-09-04,9.677,9.728,9.162,9.288,3503664.79
2025-09-05,9.288,9.733,9.283,9.393,3710974.03
2025-09-06,9.394,9.435,9.23,9.333,1364985.16
2025-09-07,9.334,9.449,9.261,9.396,1252891.73
2025-09-08,9.396,9.787,9.327,9.555,3519625.24
2025-09-09,9.554,9.93,9.388,9.539,4742428.74
2025-09-10,9.54,9.818,9.465,9.736,4209956.13
2025-09-11,9.737,10.05,9.699,9.986,3751741.86
2025-09-12,9.987,10.226,9.902,10.179,4232476.34
2025-09-13,10.179,10.36,9.933,10.122,3812298.03
2025-09-14,10.122,10.13,9.004,9.414,9741212.01
2025-09-15,9.413,9.54,9.02,9.161,5211510.88
2025-09-16,9.16,9.399,9.05,9.321,3773013.4
2025-09-17,9.321,9.62,9.134,9.551,3635111.92
2025-09-18,9.552,9.669,9.407,9.604,3790785.97
2025-09-19,9.604,9.734,9.075,9.162,4277261.75
2025-09-20,9.162,9.281,9.103,9.185,1504585.27
2025-09-21,9.184,9.22,9.031,9.043,2017512.17
2025-09-22,9.043,9.08,7.5,8.231,9061462.83
2025-09-23,8.231,8.263,8.009,8.057,3012860.88
2025-09-24,8.058,8.196,7.831,7.899,3021192.89
2025-09-25,7.899,7.944,7.273,7.455,6247975.77
2025-09-26,7.456,7.639,7.323,7.619,5081595.19
2025-09-27,7.62,7.659,7.464,7.617,2602245.62
2025-09-28,7.618,7.772,7.408,7.751,1808318.45
2025-09-29,7.752,7.839,7.568,7.744,2218098.74
2025-09-30,7.744,7.777,7.421,7.641,2881874.69
2025-10-01,7.641,8.1,7.538,8.072,3412587.34
2025-10-02,8.073,8.394,7.985,8.353,4598011.77
2025-10-03,8.352,8.494,8.132,8.176,3669173.13
2025-10-04,8.176,8.202,7.908,8.025,1882125.85
2025-10-05,8.025,8.429,7.967,8.059,3034926.59
2025-10-06,8.06,8.448,8.0,8.342,2910094.89
2025-10-07,8.342,8.396,7.716,7.765,6387776.73
2025-10-08,7.766,8.13,7.696,8.072,2712725.91
2025-10-09,8.073,8.093,7.643,7.855,3265101.44
2025-10-10,7.856,8.6,2.0,5.792,28262007.27
2025-10-11,5.791,6.128,5.543,5.855,18650942.79
2025-10-12,5.855,6.705,5.791,6.619,8575568.94
2025-10-13,6.619,7.12,6.491,7.051,7365492.36
2025-10-14,7.051,7.081,6.384,6.822,7158919.91
2025-10-15,6.822,6.987,6.443,6.569,5097036.25
2025-10-16,6.569,6.734,6.221,6.279,4771001.55
2025-10-17,6.279,6.409,5.844,6.132,7557565.45
2025-10-18,6.133,6.209,5.904,6.024,3511282.08
2025-10-19,6.023,6.362,5.951,6.259,3339950.03
2025-10-20,6.259,6.545,6.137,6.336,2902503.31
2025-10-21,6.337,6.653,6.108,6.253,6021138.25
2025-10-22,6.253,6.302,5.861,6.037,4341943.25
2025-10-23,6.037,6.365,6.026,6.313,2937580.38
2025-10-24,6.314,6.47,6.163,6.243,2907945.61
2025-10-25,6.243,6.299,6.16,6.245,3053819.27
2025-10-26,6.246,6.734,6.148,6.665,3573741.68
2025-10-27,6.665,6.888,6.463,6.514,3662864.47
2025-10-28,6.513,6.635,6.25,6.339,2383200.85
2025-10-29,6.339,6.448,6.142,6.295,3860839.42
2025-10-30,6.294,6.387,5.666,5.846,14581931.12
2025-10-31,5.847,5.954,5.612,5.744,5271574.29
2025-11-01,5.744,5.897,5.717,5.863,2461294.41
2025-11-02,5.864,5.927,5.712,5.859,2227553.85
2025-11-03,5.859,5.888,4.947,5.198,9608158.02
2025-11-04,5.198,5.282,5.17,5.239,787542.26
